Year,Province,Division,District,VehicleType,Class,Count
2019,Punjab,Gujranwala,Gujrat,Trucks,HDV,997
2019,Punjab,Gujranwala,Gujrat,Pickups/Delivery Vans,LDV,5865
2019,Punjab,Gujranwala,Gujrat,Tractors,NRV,9318
2019,Punjab,Gujranwala,Hafizabad,Motor Cycles/Scooters,2W,90371
2019,Punjab,Gujranwala,Hafizabad,Auto Rickshaws,3W,278
2019,Punjab,Gujranwala,Hafizabad,Motor Cars/Jeeps/Station Wagons,4W1,2479
2019,Punjab,Gujranwala,Hafizabad,Motor Cars/Jeeps/Station Wagons,4W2,437
2019,Punjab,Gujranwala,Hafizabad,Taxis,4WT,346
2019,Punjab,Gujranwala,Hafizabad,Mini Buses/Buses/Flying/Luxury Coaches,BUS,506
2019,Punjab,Gujranwala,Hafizabad,Trucks,HDV,165
2019,Punjab,Gujranwala,Hafizabad,Pickups/Delivery Vans,LDV,721
2019,Punjab,Gujranwala,Hafizabad,Tractors,NRV,3704
2019,Punjab,Faisalabad,Jhang,Motor Cycles/Scooters,2W,203866
2019,Punjab,Faisalabad,Jhang,Auto Rickshaws,3W,17622
2019,Punjab,Faisalabad,Jhang,Motor Cars/Jeeps/Station Wagons,4W1,4510
2019,Punjab,Faisalabad,Jhang,Motor Cars/Jeeps/Station Wagons,4W2,796
2019,Punjab,Faisalabad,Jhang,Taxis,4WT,755
2019,Punjab,Faisalabad,Jhang,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1542
2019,Punjab,Faisalabad,Jhang,Trucks,HDV,1422
2019,Punjab,Faisalabad,Jhang,Pickups/Delivery Vans,LDV,1888
2019,Punjab,Faisalabad,Jhang,Tractors,NRV,10916
2019,Punjab,Rawalpindi,Jhelum,Motor Cycles/Scooters,2W,209402
2019,Punjab,Rawalpindi,Jhelum,Auto Rickshaws,3W,17462
2019,Punjab,Rawalpindi,Jhelum,Motor Cars/Jeeps/Station Wagons,4W1,10074
2019,Punjab,Rawalpindi,Jhelum,Motor Cars/Jeeps/Station Wagons,4W2,1778
2019,Punjab,Rawalpindi,Jhelum,Taxis,4WT,272
2019,Punjab,Rawalpindi,Jhelum,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1516
2019,Punjab,Rawalpindi,Jhelum,Trucks,HDV,440
2019,Punjab,Rawalpindi,Jhelum,Pickups/Delivery Vans,LDV,3829
2019,Punjab,Rawalpindi,Jhelum,Tractors,NRV,4752
2019,Punjab,Lahore,Kasur,Motor Cycles/Scooters,2W,20725
2019,Punjab,Lahore,Kasur,Auto Rickshaws,3W,380
2019,Punjab,Lahore,Kasur,Motor Cars/Jeeps/Station Wagons,4W1,2073
2019,Punjab,Lahore,Kasur,Motor Cars/Jeeps/Station Wagons,4W2,366
2019,Punjab,Lahore,Kasur,Taxis,4WT,505
2019,Punjab,Lahore,Kasur,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1082
2019,Punjab,Lahore,Kasur,Trucks,HDV,1452
2019,Punjab,Lahore,Kasur,Pickups/Delivery Vans,LDV,2468
2019,Punjab,Lahore,Kasur,Tractors,NRV,17358
2019,Punjab,Multan,Khanewal,Motor Cycles/Scooters,2W,236515
2019,Punjab,Multan,Khanewal,Auto Rickshaws,3W,631
2019,Punjab,Multan,Khanewal,Motor Cars/Jeeps/Station Wagons,4W1,6780
2019,Punjab,Multan,Khanewal,Motor Cars/Jeeps/Station Wagons,4W2,1196
2019,Punjab,Multan,Khanewal,Taxis,4WT,1168
2019,Punjab,Multan,Khanewal,Mini Buses/Buses/Flying/Luxury Coaches,BUS,965
2019,Punjab,Multan,Khanewal,Trucks,HDV,709
2019,Punjab,Multan,Khanewal,Pickups/Delivery Vans,LDV,2157
2019,Punjab,Multan,Khanewal,Tractors,NRV,12015
2019,Punjab,Sargodha,Khushab,Motor Cycles/Scooters,2W,113534
2019,Punjab,Sargodha,Khushab,Auto Rickshaws,3W,13424
2019,Punjab,Sargodha,Khushab,Motor Cars/Jeeps/Station Wagons,4W1,4578
2019,Punjab,Sargodha,Khushab,Motor Cars/Jeeps/Station Wagons,4W2,808
2019,Punjab,Sargodha,Khushab,Taxis,4WT,368
2019,Punjab,Sargodha,Khushab,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1242
2019,Punjab,Sargodha,Khushab,Trucks,HDV,1705
2019,Punjab,Sargodha,Khushab,Pickups/Delivery Vans,LDV,1901
2019,Punjab,Sargodha,Khushab,Tractors,NRV,7114
2019,Punjab,Lahore,Lahore,Motor Cycles/Scooters,2W,4111767
2019,Punjab,Lahore,Lahore,Auto Rickshaws,3W,190949
2019,Punjab,Lahore,Lahore,Motor Cars/Jeeps/Station Wagons,4W1,970253
2019,Punjab,Lahore,Lahore,Motor Cars/Jeeps/Station Wagons,4W2,171221
2019,Punjab,Lahore,Lahore,Taxis,4WT,16445
2019,Punjab,Lahore,Lahore,Mini Buses/Buses/Flying/Luxury Coaches,BUS,57008
2019,Punjab,Lahore,Lahore,Trucks,HDV,31199
2019,Punjab,Lahore,Lahore,Pickups/Delivery Vans,LDV,92873
2019,Punjab,Lahore,Lahore,Tractors,NRV,56193
2019,Punjab,D.G.Khan,Layyah,Motor Cycles/Scooters,2W,171302
2019,Punjab,D.G.Khan,Layyah,Auto Rickshaws,3W,8964
2019,Punjab,D.G.Khan,Layyah,Motor Cars/Jeeps/Station Wagons,4W1,4217
2019,Punjab,D.G.Khan,Layyah,Motor Cars/Jeeps/Station Wagons,4W2,744
2019,Punjab,D.G.Khan,Layyah,Taxis,4WT,921
2019,Punjab,D.G.Khan,Layyah,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1089
2019,Punjab,D.G.Khan,Layyah,Trucks,HDV,465
2019,Punjab,D.G.Khan,Layyah,Pickups/Delivery Vans,LDV,2109
2019,Punjab,D.G.Khan,Layyah,Tractors,NRV,12544
2019,Punjab,Multan,Lodhran,Motor Cycles/Scooters,2W,62466
2019,Punjab,Multan,Lodhran,Auto Rickshaws,3W,501
2019,Punjab,Multan,Lodhran,Motor Cars/Jeeps/Station Wagons,4W1,3551
2019,Punjab,Multan,Lodhran,Motor Cars/Jeeps/Station Wagons,4W2,627
2019,Punjab,Multan,Lodhran,Taxis,4WT,537
2019,Punjab,Multan,Lodhran,Mini Buses/Buses/Flying/Luxury Coaches,BUS,314
2019,Punjab,Multan,Lodhran,Trucks,HDV,307
2019,Punjab,Multan,Lodhran,Pickups/Delivery Vans,LDV,772
2019,Punjab,Multan,Lodhran,Tractors,NRV,7031
2019,Punjab,Gujranwala,M.B.Din,Motor Cycles/Scooters,2W,147029
2019,Punjab,Gujranwala,M.B.Din,Auto Rickshaws,3W,3401
2019,Punjab,Gujranwala,M.B.Din,Motor Cars/Jeeps/Station Wagons,4W1,6663
2019,Punjab,Gujranwala,M.B.Din,Motor Cars/Jeeps/Station Wagons,4W2,1176
2019,Punjab,Gujranwala,M.B.Din,Taxis,4WT,350
2019,Punjab,Gujranwala,M.B.Din,Mini Buses/Buses/Flying/Luxury Coaches,BUS,936
2019,Punjab,Gujranwala,M.B.Din,Trucks,HDV,311
2019,Punjab,Gujranwala,M.B.Din,Pickups/Delivery Vans,LDV,1948
2019,Punjab,Gujranwala,M.B.Din,Tractors,NRV,6517
2019,Punjab,Sargodha,Mianwali,Motor Cycles/Scooters,2W,175028
2019,Punjab,Sargodha,Mianwali,Auto Rickshaws,3W,8429
2019,Punjab,Sargodha,Mianwali,Motor Cars/Jeeps/Station Wagons,4W1,4618
2019,Punjab,Sargodha,Mianwali,Motor Cars/Jeeps/Station Wagons,4W2,815
2019,Punjab,Sargodha,Mianwali,Taxis,4WT,542
2019,Punjab,Sargodha,Mianwali,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1646
2019,Punjab,Sargodha,Mianwali,Trucks,HDV,866
2019,Punjab,Sargodha,Mianwali,Pickups/Delivery Vans,LDV,4537
2019,Punjab,Sargodha,Mianwali,Tractors,NRV,9301
2019,Punjab,Multan,Multan,Motor Cycles/Scooters,2W,1180539
2019,Punjab,Multan,Multan,Auto Rickshaws,3W,19983
2019,Punjab,Multan,Multan,Motor Cars/Jeeps/Station Wagons,4W1,88380
2019,Punjab,Multan,Multan,Motor Cars/Jeeps/Station Wagons,4W2,15597
2019,Punjab,Multan,Multan,Taxis,4WT,4532
2019,Punjab,Multan,Multan,Mini Buses/Buses/Flying/Luxury Coaches,BUS,4960
2019,Punjab,Multan,Multan,Trucks,HDV,5321
2019,Punjab,Multan,Multan,Pickups/Delivery Vans,LDV,14327
2019,Punjab,Multan,Multan,Tractors,NRV,18127
2019,Punjab,D.G.Khan,Muzaffargarh,Motor Cycles/Scooters,2W,138540
2019,Punjab,D.G.Khan,Muzaffargarh,Auto Rickshaws,3W,669
2019,Punjab,D.G.Khan,Muzaffargarh,Motor Cars/Jeeps/Station Wagons,4W1,3717
2019,Punjab,D.G.Khan,Muzaffargarh,Motor Cars/Jeeps/Station Wagons,4W2,656
2019,Punjab,D.G.Khan,Muzaffargarh,Taxis,4WT,964
2019,Punjab,D.G.Khan,Muzaffargarh,Mini Buses/Buses/Flying/Luxury Coaches,BUS,512
2019,Punjab,D.G.Khan,Muzaffargarh,Trucks,HDV,1642
2019,Punjab,D.G.Khan,Muzaffargarh,Pickups/Delivery Vans,LDV,1617
2019,Punjab,D.G.Khan,Muzaffargarh,Tractors,NRV,10089
2019,Punjab,Lahore,Nankana Sahib,Motor Cycles/Scooters,2W,30623
2019,Punjab,Lahore,Nankana Sahib,Auto Rickshaws,3W,131
2019,Punjab,Lahore,Nankana Sahib,Motor Cars/Jeeps/Station Wagons,4W1,2974
2019,Punjab,Lahore,Nankana Sahib,Motor Cars/Jeeps/Station Wagons,4W2,525
2019,Punjab,Lahore,Nankana Sahib,Taxis,4WT,437
2019,Punjab,Lahore,Nankana Sahib,Mini Buses/Buses/Flying/Luxury Coaches,BUS,464
2019,Punjab,Lahore,Nankana Sahib,Trucks,HDV,419
2019,Punjab,Lahore,Nankana Sahib,Pickups/Delivery Vans,LDV,754
2019,Punjab,Lahore,Nankana Sahib,Tractors,NRV,2020
2019,Punjab,Gujranwala,Narowal,Motor Cycles/Scooters,2W,46543
2019,Punjab,Gujranwala,Narowal,Auto Rickshaws,3W,2311
2019,Punjab,Gujranwala,Narowal,Motor Cars/Jeeps/Station Wagons,4W1,1448
2019,Punjab,Gujranwala,Narowal,Motor Cars/Jeeps/Station Wagons,4W2,255
2019,Punjab,Gujranwala,Narowal,Taxis,4WT,341
2019,Punjab,Gujranwala,Narowal,Mini Buses/Buses/Flying/Luxury Coaches,BUS,552
2019,Punjab,Gujranwala,Narowal,Trucks,HDV,286
2019,Punjab,Gujranwala,Narowal,Pickups/Delivery Vans,LDV,1052
2019,Punjab,Gujranwala,Narowal,Tractors,NRV,9886
2019,Punjab,Sahiwal,Okara,Motor Cycles/Scooters,2W,303553
2019,Punjab,Sahiwal,Okara,Auto Rickshaws,3W,3879
2019,Punjab,Sahiwal,Okara,Motor Cars/Jeeps/Station Wagons,4W1,6630
2019,Punjab,Sahiwal,Okara,Motor Cars/Jeeps/Station Wagons,4W2,1170
2019,Punjab,Sahiwal,Okara,Taxis,4WT,886
2019,Punjab,Sahiwal,Okara,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1216
2019,Punjab,Sahiwal,Okara,Trucks,HDV,1674
2019,Punjab,Sahiwal,Okara,Pickups/Delivery Vans,LDV,3170
2019,Punjab,Sahiwal,Okara,Tractors,NRV,13672
2019,Punjab,Sahiwal,Pakpattan,Motor Cycles/Scooters,2W,105365
2019,Punjab,Sahiwal,Pakpattan,Auto Rickshaws,3W,336
2019,Punjab,Sahiwal,Pakpattan,Motor Cars/Jeeps/Station Wagons,4W1,3499
2019,Punjab,Sahiwal,Pakpattan,Motor Cars/Jeeps/Station Wagons,4W2,617
2019,Punjab,Sahiwal,Pakpattan,Taxis,4WT,478
2019,Punjab,Sahiwal,Pakpattan,Mini Buses/Buses/Flying/Luxury Coaches,BUS,627
2019,Punjab,Sahiwal,Pakpattan,Trucks,HDV,459
2019,Punjab,Sahiwal,Pakpattan,Pickups/Delivery Vans,LDV,1350
2019,Punjab,Sahiwal,Pakpattan,Tractors,NRV,10515
2019,Punjab,Bahawalpur,R.Y.Khan,Motor Cycles/Scooters,2W,726710
2019,Punjab,Bahawalpur,R.Y.Khan,Auto Rickshaws,3W,521
2019,Punjab,Bahawalpur,R.Y.Khan,Motor Cars/Jeeps/Station Wagons,4W1,12451
2019,Punjab,Bahawalpur,R.Y.Khan,Motor Cars/Jeeps/Station Wagons,4W2,2197
2019,Punjab,Bahawalpur,R.Y.Khan,Taxis,4WT,1692
2019,Punjab,Bahawalpur,R.Y.Khan,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1615
2019,Punjab,Bahawalpur,R.Y.Khan,Trucks,HDV,1006
2019,Punjab,Bahawalpur,R.Y.Khan,Pickups/Delivery Vans,LDV,4206
2019,Punjab,Bahawalpur,R.Y.Khan,Tractors,NRV,25659
2019,Punjab,D.G.Khan,Rajanpur,Motor Cycles/Scooters,2W,26210
2019,Punjab,D.G.Khan,Rajanpur,Auto Rickshaws,3W,4
2019,Punjab,D.G.Khan,Rajanpur,Motor Cars/Jeeps/Station Wagons,4W1,758
2019,Punjab,D.G.Khan,Rajanpur,Motor Cars/Jeeps/Station Wagons,4W2,134
2019,Punjab,D.G.Khan,Rajanpur,Taxis,4WT,334
2019,Punjab,D.G.Khan,Rajanpur,Mini Buses/Buses/Flying/Luxury Coaches,BUS,159
2019,Punjab,D.G.Khan,Rajanpur,Trucks,HDV,60
2019,Punjab,D.G.Khan,Rajanpur,Pickups/Delivery Vans,LDV,489
2019,Punjab,D.G.Khan,Rajanpur,Tractors,NRV,3481
2019,Punjab,Rawalpindi,Rawalpindi,Motor Cycles/Scooters,2W,827026
2019,Punjab,Rawalpindi,Rawalpindi,Auto Rickshaws,3W,31368
2019,Punjab,Rawalpindi,Rawalpindi,Motor Cars/Jeeps/Station Wagons,4W1,126772
2019,Punjab,Rawalpindi,Rawalpindi,Motor Cars/Jeeps/Station Wagons,4W2,22371
2019,Punjab,Rawalpindi,Rawalpindi,Taxis,4WT,15083
2019,Punjab,Rawalpindi,Rawalpindi,Mini Buses/Buses/Flying/Luxury Coaches,BUS,15821
2019,Punjab,Rawalpindi,Rawalpindi,Trucks,HDV,7137
2019,Punjab,Rawalpindi,Rawalpindi,Pickups/Delivery Vans,LDV,55246
2019,Punjab,Rawalpindi,Rawalpindi,Tractors,NRV,4145
2019,Punjab,Sahiwal,Sahiwal,Motor Cycles/Scooters,2W,392026
2019,Punjab,Sahiwal,Sahiwal,Auto Rickshaws,3W,2995
2019,Punjab,Sahiwal,Sahiwal,Motor Cars/Jeeps/Station Wagons,4W1,16289
2019,Punjab,Sahiwal,Sahiwal,Motor Cars/Jeeps/Station Wagons,4W2,2874
2019,Punjab,Sahiwal,Sahiwal,Taxis,4WT,1590
2019,Punjab,Sahiwal,Sahiwal,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1989
2019,Punjab,Sahiwal,Sahiwal,Trucks,HDV,2277
2019,Punjab,Sahiwal,Sahiwal,Pickups/Delivery Vans,LDV,3993
2019,Punjab,Sahiwal,Sahiwal,Tractors,NRV,31117
2019,Punjab,Sargodha,Sargodha,Motor Cycles/Scooters,2W,469010
2019,Punjab,Sargodha,Sargodha,Auto Rickshaws,3W,43636
2019,Punjab,Sargodha,Sargodha,Motor Cars/Jeeps/Station Wagons,4W1,22572
2019,Punjab,Sargodha,Sargodha,Motor Cars/Jeeps/Station Wagons,4W2,3983
2019,Punjab,Sargodha,Sargodha,Taxis,4WT,1482
2019,Punjab,Sargodha,Sargodha,Mini Buses/Buses/Flying/Luxury Coaches,BUS,3142
2019,Punjab,Sargodha,Sargodha,Trucks,HDV,5666
2019,Punjab,Sargodha,Sargodha,Pickups/Delivery Vans,LDV,6230
2019,Punjab,Sargodha,Sargodha,Tractors,NRV,18199
2019,Punjab,Lahore,Sheikhupura,Motor Cycles/Scooters,2W,30704
2019,Punjab,Lahore,Sheikhupura,Auto Rickshaws,3W,4046
2019,Punjab,Lahore,Sheikhupura,Motor Cars/Jeeps/Station Wagons,4W1,6178
2019,Punjab,Lahore,Sheikhupura,Motor Cars/Jeeps/Station Wagons,4W2,1090
2019,Punjab,Lahore,Sheikhupura,Taxis,4WT,625
2019,Punjab,Lahore,Sheikhupura,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1976
2019,Punjab,Lahore,Sheikhupura,Trucks,HDV,1693
2019,Punjab,Lahore,Sheikhupura,Pickups/Delivery Vans,LDV,2052
2019,Punjab,Lahore,Sheikhupura,Tractors,NRV,11431
2019,Punjab,Gujranwala,Sialkot,Motor Cycles/Scooters,2W,610924
2019,Punjab,Gujranwala,Sialkot,Auto Rickshaws,3W,29731
2019,Punjab,Gujranwala,Sialkot,Motor Cars/Jeeps/Station Wagons,4W1,27112
2019,Punjab,Gujranwala,Sialkot,Motor Cars/Jeeps/Station Wagons,4W2,4785
2019,Punjab,Gujranwala,Sialkot,Taxis,4WT,820
2019,Punjab,Gujranwala,Sialkot,Mini Buses/Buses/Flying/Luxury Coaches,BUS,3711
2019,Punjab,Gujranwala,Sialkot,Trucks,HDV,639
2019,Punjab,Gujranwala,Sialkot,Pickups/Delivery Vans,LDV,8023
2019,Punjab,Gujranwala,Sialkot,Tractors,NRV,11024
2019,Punjab,Faisalabad,T.T.Singh,Motor Cycles/Scooters,2W,200473
2019,Punjab,Faisalabad,T.T.Singh,Auto Rickshaws,3W,538
2019,Punjab,Faisalabad,T.T.Singh,Motor Cars/Jeeps/Station Wagons,4W1,6647
2019,Punjab,Faisalabad,T.T.Singh,Motor Cars/Jeeps/Station Wagons,4W2,1173
2019,Punjab,Faisalabad,T.T.Singh,Taxis,4WT,735
2019,Punjab,Faisalabad,T.T.Singh,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1165
2019,Punjab,Faisalabad,T.T.Singh,Trucks,HDV,762
2019,Punjab,Faisalabad,T.T.Singh,Pickups/Delivery Vans,LDV,2045
2019,Punjab,Faisalabad,T.T.Singh,Tractors,NRV,13288
2019,Punjab,Multan,Vehari,Motor Cycles/Scooters,2W,343889
2019,Punjab,Multan,Vehari,Auto Rickshaws,3W,452
2019,Punjab,Multan,Vehari,Motor Cars/Jeeps/Station Wagons,4W1,9135
2019,Punjab,Multan,Vehari,Motor Cars/Jeeps/Station Wagons,4W2,1612
2019,Punjab,Multan,Vehari,Taxis,4WT,1196
2019,Punjab,Multan,Vehari,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1393
2019,Punjab,Multan,Vehari,Trucks,HDV,966
2019,Punjab,Multan,Vehari,Pickups/Delivery Vans,LDV,2617
2019,Punjab,Multan,Vehari,Tractors,NRV,16979
2020,Punjab,Rawalpindi,Attock,Motor Cycles/Scooters,2W,129331
2020,Punjab,Rawalpindi,Attock,Auto Rickshaws,3W,22250
2020,Punjab,Rawalpindi,Attock,Motor Cars/Jeeps/Station Wagons,4W1,10782
2020,Punjab,Rawalpindi,Attock,Motor Cars/Jeeps/Station Wagons,4W2,1903
2020,Punjab,Rawalpindi,Attock,Taxis,4WT,487
2020,Punjab,Rawalpindi,Attock,Mini Buses/Buses/Flying/Luxury Coaches,BUS,2593
2020,Punjab,Rawalpindi,Attock,Trucks,HDV,1093
2020,Punjab,Rawalpindi,Attock,Pickups/Delivery Vans,LDV,5444
2020,Punjab,Rawalpindi,Attock,Tractors,NRV,11113
2020,Punjab,Bahawalpur,Bahawalnagar,Motor Cycles/Scooters,2W,348853
2020,Punjab,Bahawalpur,Bahawalnagar,Auto Rickshaws,3W,547
2020,Punjab,Bahawalpur,Bahawalnagar,Motor Cars/Jeeps/Station Wagons,4W1,1369
2020,Punjab,Bahawalpur,Bahawalnagar,Motor Cars/Jeeps/Station Wagons,4W2,242
2020,Punjab,Bahawalpur,Bahawalnagar,Taxis,4WT,351
2020,Punjab,Bahawalpur,Bahawalnagar,Mini Buses/Buses/Flying/Luxury Coaches,BUS,171
2020,Punjab,Bahawalpur,Bahawalnagar,Trucks,HDV,100
2020,Punjab,Bahawalpur,Bahawalnagar,Pickups/Delivery Vans,LDV,1946
2020,Punjab,Bahawalpur,Bahawalnagar,Tractors,NRV,21543
2020,Punjab,Bahawalpur,Bahawalpur,Motor Cycles/Scooters,2W,549343
2020,Punjab,Bahawalpur,Bahawalpur,Auto Rickshaws,3W,8588
2020,Punjab,Bahawalpur,Bahawalpur,Motor Cars/Jeeps/Station Wagons,4W1,18166
2020,Punjab,Bahawalpur,Bahawalpur,Motor Cars/Jeeps/Station Wagons,4W2,3206
2020,Punjab,Bahawalpur,Bahawalpur,Taxis,4WT,3166
2020,Punjab,Bahawalpur,Bahawalpur,Mini Buses/Buses/Flying/Luxury Coaches,BUS,943
2020,Punjab,Bahawalpur,Bahawalpur,Trucks,HDV,708
2020,Punjab,Bahawalpur,Bahawalpur,Pickups/Delivery Vans,LDV,4608
2020,Punjab,Bahawalpur,Bahawalpur,Tractors,NRV,13940
2020,Punjab,Sargodha,Bhakkar,Motor Cycles/Scooters,2W,144552
2020,Punjab,Sargodha,Bhakkar,Auto Rickshaws,3W,27193
2020,Punjab,Sargodha,Bhakkar,Motor Cars/Jeeps/Station Wagons,4W1,800
2020,Punjab,Sargodha,Bhakkar,Motor Cars/Jeeps/Station Wagons,4W2,141
2020,Punjab,Sargodha,Bhakkar,Taxis,4WT,84
2020,Punjab,Sargodha,Bhakkar,Mini Buses/Buses/Flying/Luxury Coaches,BUS,286
2020,Punjab,Sargodha,Bhakkar,Trucks,HDV,119
2020,Punjab,Sargodha,Bhakkar,Pickups/Delivery Vans,LDV,749
2020,Punjab,Sargodha,Bhakkar,Tractors,NRV,9363
2020,Punjab,Rawalpindi,Chakwal,Motor Cycles/Scooters,2W,149777
2020,Punjab,Rawalpindi,Chakwal,Auto Rickshaws,3W,17815
2020,Punjab,Rawalpindi,Chakwal,Motor Cars/Jeeps/Station Wagons,4W1,1473
2020,Punjab,Rawalpindi,Chakwal,Motor Cars/Jeeps/Station Wagons,4W2,260
2020,Punjab,Rawalpindi,Chakwal,Taxis,4WT,105
2020,Punjab,Rawalpindi,Chakwal,Mini Buses/Buses/Flying/Luxury Coaches,BUS,534
2020,Punjab,Rawalpindi,Chakwal,Trucks,HDV,125
2020,Punjab,Rawalpindi,Chakwal,Pickups/Delivery Vans,LDV,2110
2020,Punjab,Rawalpindi,Chakwal,Tractors,NRV,7257
2020,Punjab,Faisalabad,Chiniot,Motor Cycles/Scooters,2W,79503
2020,Punjab,Faisalabad,Chiniot,Auto Rickshaws,3W,12704
2020,Punjab,Faisalabad,Chiniot,Motor Cars/Jeeps/Station Wagons,4W1,186
2020,Punjab,Faisalabad,Chiniot,Motor Cars/Jeeps/Station Wagons,4W2,33
2020,Punjab,Faisalabad,Chiniot,Taxis,4WT,10
2020,Punjab,Faisalabad,Chiniot,Mini Buses/Buses/Flying/Luxury Coaches,BUS,18
2020,Punjab,Faisalabad,Chiniot,Trucks,HDV,33
2020,Punjab,Faisalabad,Chiniot,Pickups/Delivery Vans,LDV,1093
2020,Punjab,Faisalabad,Chiniot,Tractors,NRV,1377
2020,Punjab,D.G.Khan,D.G.Khan,Motor Cycles/Scooters,2W,554170
2020,Punjab,D.G.Khan,D.G.Khan,Auto Rickshaws,3W,654
2020,Punjab,D.G.Khan,D.G.Khan,Motor Cars/Jeeps/Station Wagons,4W1,4153
2020,Punjab,D.G.Khan,D.G.Khan,Motor Cars/Jeeps/Station Wagons,4W2,733
2020,Punjab,D.G.Khan,D.G.Khan,Taxis,4WT,1530
2020,Punjab,D.G.Khan,D.G.Khan,Mini Buses/Buses/Flying/Luxury Coaches,BUS,984
2020,Punjab,D.G.Khan,D.G.Khan,Trucks,HDV,771
2020,Punjab,D.G.Khan,D.G.Khan,Pickups/Delivery Vans,LDV,1839
2020,Punjab,D.G.Khan,D.G.Khan,Tractors,NRV,25820
2020,Punjab,Faisalabad,Faisalabad,Motor Cycles/Scooters,2W,1373987
2020,Punjab,Faisalabad,Faisalabad,Auto Rickshaws,3W,23135
2020,Punjab,Faisalabad,Faisalabad,Motor Cars/Jeeps/Station Wagons,4W1,60934
2020,Punjab,Faisalabad,Faisalabad,Motor Cars/Jeeps/Station Wagons,4W2,10753
2020,Punjab,Faisalabad,Faisalabad,Taxis,4WT,5050
2020,Punjab,Faisalabad,Faisalabad,Mini Buses/Buses/Flying/Luxury Coaches,BUS,3493
2020,Punjab,Faisalabad,Faisalabad,Trucks,HDV,5773
2020,Punjab,Faisalabad,Faisalabad,Pickups/Delivery Vans,LDV,16718
2020,Punjab,Faisalabad,Faisalabad,Tractors,NRV,13527
2020,Punjab,Gujranwala,Gujranwala,Motor Cycles/Scooters,2W,818085
2020,Punjab,Gujranwala,Gujranwala,Auto Rickshaws,3W,15146
2020,Punjab,Gujranwala,Gujranwala,Motor Cars/Jeeps/Station Wagons,4W1,14976
2020,Punjab,Gujranwala,Gujranwala,Motor Cars/Jeeps/Station Wagons,4W2,2643
2020,Punjab,Gujranwala,Gujranwala,Taxis,4WT,3441
2020,Punjab,Gujranwala,Gujranwala,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1733
2020,Punjab,Gujranwala,Gujranwala,Trucks,HDV,1427
2020,Punjab,Gujranwala,Gujranwala,Pickups/Delivery Vans,LDV,7871
2020,Punjab,Gujranwala,Gujranwala,Tractors,NRV,19657
2020,Punjab,Gujranwala,Gujrat,Motor Cycles/Scooters,2W,429949
2020,Punjab,Gujranwala,Gujrat,Auto Rickshaws,3W,12035
2020,Punjab,Gujranwala,Gujrat,Motor Cars/Jeeps/Station Wagons,4W1,4204
2020,Punjab,Gujranwala,Gujrat,Motor Cars/Jeeps/Station Wagons,4W2,742
2020,Punjab,Gujranwala,Gujrat,Taxis,4WT,442
2020,Punjab,Gujranwala,Gujrat,Mini Buses/Buses/Flying/Luxury Coaches,BUS,995
2020,Punjab,Gujranwala,Gujrat,Trucks,HDV,817
2020,Punjab,Gujranwala,Gujrat,Pickups/Delivery Vans,LDV,3386
2020,Punjab,Gujranwala,Gujrat,Tractors,NRV,10012
2020,Punjab,Gujranwala,Hafizabad,Motor Cycles/Scooters,2W,102118
2020,Punjab,Gujranwala,Hafizabad,Auto Rickshaws,3W,325
2020,Punjab,Gujranwala,Hafizabad,Motor Cars/Jeeps/Station Wagons,4W1,728
2020,Punjab,Gujranwala,Hafizabad,Motor Cars/Jeeps/Station Wagons,4W2,128
2020,Punjab,Gujranwala,Hafizabad,Taxis,4WT,204
2020,Punjab,Gujranwala,Hafizabad,Mini Buses/Buses/Flying/Luxury Coaches,BUS,215
2020,Punjab,Gujranwala,Hafizabad,Trucks,HDV,107
2020,Punjab,Gujranwala,Hafizabad,Pickups/Delivery Vans,LDV,439
2020,Punjab,Gujranwala,Hafizabad,Tractors,NRV,4178
2020,Punjab,Faisalabad,Jhang,Motor Cycles/Scooters,2W,219232
2020,Punjab,Faisalabad,Jhang,Auto Rickshaws,3W,19183
2020,Punjab,Faisalabad,Jhang,Motor Cars/Jeeps/Station Wagons,4W1,1869
2020,Punjab,Faisalabad,Jhang,Motor Cars/Jeeps/Station Wagons,4W2,330
2020,Punjab,Faisalabad,Jhang,Taxis,4WT,435
2020,Punjab,Faisalabad,Jhang,Mini Buses/Buses/Flying/Luxury Coaches,BUS,930
2020,Punjab,Faisalabad,Jhang,Trucks,HDV,1183
2020,Punjab,Faisalabad,Jhang,Pickups/Delivery Vans,LDV,1246
2020,Punjab,Faisalabad,Jhang,Tractors,NRV,11910
2020,Punjab,Rawalpindi,Jhelum,Motor Cycles/Scooters,2W,222709
